measure,year,county_name,numerator,denominator,rate,rate_lower,rate_upper
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among females",2017-2021,Northumberland,61,226286,16.5,12.4,21.9
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among males",2017-2021,Perry,37,116855,23.7,16.4,33.5
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among females",2017-2021,Perry,40,113490,23.9,16.8,33.4
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among males",2017-2021,Philadelphia,665,3758309,18.2,16.8,19.7
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among females",2017-2021,Philadelphia,657,4168012,13.9,12.8,15
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among males",2017-2021,Pike,56,145199,25.3,18.6,33.9
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among females",2017-2021,Pike,24,140777,10.5,6.5,16.5
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among males",2017-2021,Potter,13,41306,NA,NA,NA
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among females",2017-2021,Potter,12,41259,NA,NA,NA
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among males",2017-2021,Schuylkill,117,366055,24.4,20,29.4
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among females",2017-2021,Schuylkill,82,345981,14.7,11.5,18.6
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among males",2017-2021,Snyder,31,99877,24.3,16.3,35.2
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among females",2017-2021,Snyder,26,101174,19,12.1,28.7
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among males",2017-2021,Somerset,72,193703,24.6,19,31.4
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among females",2017-2021,Somerset,53,175741,16.8,12.5,22.6
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among males",2017-2021,Sullivan,8,15647,NA,NA,NA
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among females",2017-2021,Sullivan,4,14285,NA,NA,NA
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among males",2017-2021,Susquehanna,24,100131,19.2,11.6,30.1
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among females",2017-2021,Susquehanna,22,98514,13.2,8,21.2
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among males",2017-2021,Tioga,20,101706,11.9,7.2,19.2
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among females",2017-2021,Tioga,27,102339,18.6,11.8,28.2
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among males",2017-2021,Union,25,119468,19,12.3,28.4
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among females",2017-2021,Union,29,100028,18.6,12.1,27.8
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among males",2017-2021,Venango,45,125940,25.9,18.4,35.6
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among females",2017-2021,Venango,35,127969,16.5,11.2,24
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among males",2017-2021,Warren,34,97864,25,16.9,36.1
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among females",2017-2021,Warren,26,97098,20,12.3,31
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among males",2017-2021,Washington,171,512645,24.7,21,28.9
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among females",2017-2021,Washington,142,527491,16.4,13.7,19.6
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among males",2017-2021,Wayne,42,136297,19.1,13.6,26.6
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among females",2017-2021,Wayne,30,120077,14.5,9.4,22
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among males",2017-2021,Westmoreland,238,863678,18.4,16,21
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among females",2017-2021,Westmoreland,207,895514,13.8,11.8,16
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among males",2017-2021,Wyoming,18,66951,NA,NA,NA
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among females",2017-2021,Wyoming,11,66246,NA,NA,NA
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among males",2017-2021,York,296,1119387,21.4,18.9,24
"Non-hodgkin lymphoma age-adjusted incidence rate per 100,000 among females",2017-2021,York,270,1139107,17,15,19.2
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Pennsylvania,46211,31630405,104.6,103.7,105.6
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Adams,363,254784,89.3,80.2,99.4
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Allegheny,4252,2981260,100.5,97.5,103.7
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Armstrong,247,162792,91.5,80.1,104.4
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Beaver,605,404286,94.2,86.7,102.4
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Bedford,182,119705,89.5,76.7,104.2
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Berks,1634,1045438,117.8,112,123.8
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Blair,474,300580,105.1,95.6,115.3
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Bradford,266,150112,107.6,94.9,121.9
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Bucks,3069,1564211,129.7,125,134.5
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Butler,631,472899,88.2,81.3,95.7
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Cambria,593,326138,108.8,100,118.3
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Cameron,20,11310,89,53.1,149.4
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Carbon,283,161074,103,91,116.4
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Centre,482,423026,106.6,97,116.8
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Chester,1717,1304323,99.4,94.6,104.3
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Clarion,89,93425,65.7,52.4,81.7
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Clearfield,310,210537,97.7,87,109.7
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Clinton,128,94196,96.6,80.4,115.6
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Columbia,314,157595,137.1,122.1,153.8
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Crawford,331,207671,98.5,87.8,110.2
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Cumberland,786,634818,92.7,86.2,99.5
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Dauphin,866,683313,97.4,90.8,104.4
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Delaware,1782,1373319,100.2,95.5,105.2
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Elk,165,76574,126.8,107.6,149
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Erie,1097,671670,116.3,109.3,123.6
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Fayette,337,321706,64.8,57.9,72.5
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Forest,27,24623,74.6,48.9,122
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Franklin,406,382075,74.2,67.1,82
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Fulton,52,36866,87.4,65,116.6
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Greene,79,94229,58.6,46,73.9
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Huntingdon,174,119300,98.7,84.3,115.1
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Indiana,250,210512,79.1,69.4,90
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Jefferson,166,109512,93.6,79.6,109.8
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Juniata,62,60691,69.2,52.8,89.7
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Lackawanna,648,517369,86,79.3,93.1
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Lancaster,1747,1345228,96.3,91.7,101
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Lawrence,311,208885,89.8,79.9,100.9
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Lebanon,517,349900,101.4,92.7,110.8
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Lehigh,1501,910152,129.3,122.7,136.1
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Luzerne,1396,796070,122.4,116,129.2
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Lycoming,365,279031,87.5,78.5,97.3
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,McKean,110,104671,70.7,57.8,86.1
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Mercer,449,273693,105,95.3,115.6
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Mifflin,167,113338,96.8,82.4,113.3
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Monroe,706,420424,110.3,102,119.1
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Montgomery,3062,2051381,109.2,105.2,113.2
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Montour,101,44197,150.6,122.2,184.6
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Northampton,1389,760072,127.3,120.5,134.3
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Northumberland,390,230406,107.9,97.3,119.6
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Perry,131,116855,74,61.3,88.9
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Philadelphia,5025,3758309,125.8,122.2,129.4
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Pike,222,145199,84.2,73.1,96.9
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Potter,61,41306,81.3,61.9,106.5
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Schuylkill,663,366055,121.3,112,131.2
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Snyder,129,99877,88.5,73.7,105.8
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Somerset,343,193703,111.4,99.7,124.4
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Sullivan,47,15647,147.9,105.9,208.7
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Susquehanna,176,100131,93.4,79.7,109.3
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Tioga,162,101706,92.9,79,109.2
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Union,181,119468,124.2,106.7,144.1
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Venango,252,125940,114.8,100.6,130.8
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Warren,168,97864,97.8,83.3,114.6
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Washington,771,512645,95.8,89,103
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Wayne,155,136297,65.8,55.5,77.9
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Westmoreland,1153,863678,78.4,73.8,83.2
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,Wyoming,118,66951,100.3,82.7,121.4
"Prostate (m) age-adjusted incidence rate per 100,000 among males",2017-2021,York,1356,1119387,87.3,82.6,92.2
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Pennsylvania,14449,31630405,36.5,35.9,37.1
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Pennsylvania,4694,32737862,9.4,9.1,9.7
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Adams,128,254784,33.9,28.2,40.7
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Adams,47,261294,12,8.6,16.4
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Allegheny,1325,2981260,35.1,33.2,37.1
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Allegheny,512,3163092,9.9,9.1,10.9
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Armstrong,108,162792,43.2,35.2,52.8
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Armstrong,25,163386,8.6,5.4,13.4
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Beaver,246,404286,42.6,37.3,48.6
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Beaver,74,424881,9.8,7.7,12.5
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Bedford,65,119705,33.5,25.8,43.3
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Bedford,12,119823,NA,NA,NA
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Berks,495,1045438,39.9,36.4,43.7
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Berks,144,1071768,9.5,8,11.2
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Blair,147,300580,36.3,30.5,43
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Blair,48,311483,9.2,6.7,12.5
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Bradford,81,150112,34.5,27.3,43.3
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Bradford,18,151647,NA,NA,NA
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Bucks,884,1564211,42.8,40,45.9
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Bucks,279,1612701,10.7,9.4,12.1
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Butler,198,472899,32.4,27.9,37.4
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Butler,63,478074,8.4,6.4,10.9
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Cambria,181,326138,38.3,32.7,44.7
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Cambria,65,333962,11,8.3,14.4
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Cameron,7,11310,NA,NA,NA
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Cameron,3,11199,NA,NA,NA
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Carbon,123,161074,51.5,42.6,62.1
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Carbon,25,161351,8.3,5.4,12.9
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Centre,125,423026,29.6,24.6,35.5
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Centre,47,380280,9.7,7.1,13.1
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Chester,506,1304323,33.6,30.7,36.8
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Chester,155,1335299,8.3,7.1,9.8
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Clarion,43,93425,33.6,24.2,45.9
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Clarion,10,96584,NA,NA,NA
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Clearfield,85,210537,29.4,23.4,36.6
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Clearfield,23,188267,7.4,4.6,11.6
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Clinton,66,94196,55.1,42.4,70.7
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Clinton,12,96933,NA,NA,NA
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Columbia,101,157595,49.8,40.5,61
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Columbia,23,168296,8,5.1,12.6
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Crawford,128,207671,43.1,35.7,51.8
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Crawford,29,215254,9.5,6.2,14.1
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Cumberland,261,634818,32.7,28.8,37.1
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Cumberland,85,642956,8.4,6.7,10.5
"Urinary bladder age-adjusted incidence rate per 100,000 among males",2017-2021,Dauphin,269,683313,33.5,29.5,37.9
"Urinary bladder age-adjusted incidence rate per 100,000 among females",2017-2021,Dauphin,81,721737,7.9,6.3,10
